DatensatzID;Gebietsname;Land;Provinz;Autokennzeichen;Koordinate E;Koordinate N;Datum;Uhrzeit_von;Uhrzeit_bis;Temperatur;Wind;Bewölkung;Regen;Bemerkung (allg.);Artengruppe;Taxonom. Ordnungsnr.;ArtID;Gattung;Art;Trivialname;+/-;Anzahl;Geschlecht;Alter;Beobachtung;Bemerkung;Punktverortung E;Punktverortung N;Uhrzeit;TK25;Best.unsicher;Beob.gesperrt;Belegbildlink;Gebietslink;Kommentare;Bildkommentare
1994699690;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.04.2024;;;;;;;;Kaefer;;-1531844959;Pyrrhidium;sanguineum;Rothaarbock;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=204932393;https://naturgucker.de/?gebiet=-912713277;0;0
18977919270;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.04.2024;;;;;;;;InsektenSonstige;;935068189;Anthophora;plumipes;Frühlings-Pelzbiene;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1918943813;https://naturgucker.de/?gebiet=-912713277;0;0
-14199590260;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.04.2024;;;;;;;;InsektenSonstige;;133314147;Eristalis;pertinax;Gemeine Keilfleckschwebfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1271259198;https://naturgucker.de/?gebiet=-912713277;0;0
10946621740;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;07.04.2024;;;;;;;;InsektenSonstige;;1618271807;Ptychoptera;contaminata;Gefleckte Faltenmücke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=422894920;https://naturgucker.de/?gebiet=-912713277;0;0
-9853594240;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;30.03.2024;;;;;;;;Voegel;17600;-1936007614;Columba;palumbus;Ringeltaube;;1;;;Rupfung;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-2018936532;https://naturgucker.de/?gebiet=-912713277;0;0
-14603954960;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;30.03.2024;;;;;;;;Kaefer;;-1861989668;Epuraea;aestiva;Rostbrauner Glanzkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1374334694;https://naturgucker.de/?gebiet=-912713277;0;0
6383703930;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;30.03.2024;;;;;;;;InsektenSonstige;;-982873930;Empis;tessellata;Gewürfelte Tanzfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1534742392;https://naturgucker.de/?gebiet=-912713277;0;0
5805232740;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;30.03.2024;;;;;;;;TiereSonstige;;1315461391;Merdigera;obscura;Kleine Vielfraßschnecke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1215300276;https://naturgucker.de/?gebiet=-912713277;0;0
5299164480;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;30.03.2024;;;;;;;;Pilze;;-1871814196;Bjerkandera;adusta;Rauchgrauer Porling;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=2058881996;https://naturgucker.de/?gebiet=-912713277;0;0
20737646610;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;03.03.2024;;;;;;;;Kaefer;;-1370979902;Ceutorhynchus;constrictus;Saum-Kleinrüssler;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1497100796;https://naturgucker.de/?gebiet=-912713277;0;1
-7996199370;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;03.03.2024;;;;;;;;Kaefer;;-443129505;Halyzia;sedecimguttata;Sechzehnfleckiger Pilz-Marienkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-719700534;https://naturgucker.de/?gebiet=-912713277;0;0
7882270740;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;03.03.2024;;;;;;;;Kaefer;;-1611710485;Philonthus;decorus;;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=307349482;https://naturgucker.de/?gebiet=-912713277;0;0
14205681630;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;03.03.2024;;;;;;;;InsektenSonstige;;191510073;Pyrrhocoris;apterus;Gemeine Feuerwanze;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-245174669;https://naturgucker.de/?gebiet=-912713277;0;0
-17120488070;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;24.12.2023;;;;;;;;Saeuger;;-1877514095;Sciurus;vulgaris;Europäisches Eichhörnchen;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-2109429296;https://naturgucker.de/?gebiet=-912713277;0;0
-21448054070;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;24.12.2023;;;;;;;;Pilze;;-1257556957;Tremella;mesenterica;Goldgelber Zitterling;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-553587611;https://naturgucker.de/?gebiet=-912713277;0;0
-14373895520;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;10.12.2023;;;;;;;;Pilze;;274877410;Fungi;indet.;Pilz (alle);;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1723946271;https://naturgucker.de/?gebiet=-912713277;0;0
20905242550;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;09.12.2023;;;;;;;;Pilze;;674164293;Stereum;hirsutum;Striegeliger Schichtpilz;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1751809595;https://naturgucker.de/?gebiet=-912713277;0;0
-2956163480;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;02.12.2023;;;;;;;;Pilze;;274877410;Fungi;indet.;Pilz (alle);;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-2013710420;https://naturgucker.de/?gebiet=-912713277;0;0
-20586984260;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;01.10.2023;;;;;;;;InsektenSonstige;;-298679439;Trichoptera;indet.;Köcherfliege (alle);;1;;Ei[er];;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=652242253;https://naturgucker.de/?gebiet=-912713277;0;1
-14592567640;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.09.2023;;;;;;;;Schmetterlinge;;-2112738878;Cataclysta;lemnata;Wasserlinsenzünsler;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=685967237;https://naturgucker.de/?gebiet=-912713277;0;0
-18426312130;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.09.2023;;;;;;;;Schmetterlinge;;1051557045;Pararge;aegeria;Waldbrettspiel;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1649968159;https://naturgucker.de/?gebiet=-912713277;0;0
-6286376880;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.09.2023;;;;;;;;InsektenSonstige;;1618271807;Ptychoptera;contaminata;Gefleckte Faltenmücke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1216187298;https://naturgucker.de/?gebiet=-912713277;0;0
-10137059460;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.08.2023;;;;;;;;Kaefer;;-943084501;Histeridae;indet.;Stutzkäfer (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1124293085;https://naturgucker.de/?gebiet=-912713277;0;0
-5836821960;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.08.2023;;;;;;;;Kaefer;;-1305836254;Neocrepidodera;ferruginea;Rotbrauner Weizen-Erdfloh;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1796725395;https://naturgucker.de/?gebiet=-912713277;0;0
2303586110;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.08.2023;;;;;;;;InsektenSonstige;;-11295540;Culicidae;indet.;Stechmücke (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-358974823;https://naturgucker.de/?gebiet=-912713277;0;2
8665260880;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.08.2023;;;;;;;;Pilze;;274877410;Fungi;indet.;Pilz (alle);;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-500495203;https://naturgucker.de/?gebiet=-912713277;0;0
-13477168840;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.08.2023;;;;;;;;Pilze;;-1963187544;Xerocomus s.l.;indet.;Filzröhrling (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1375162993;https://naturgucker.de/?gebiet=-912713277;0;1
-18405740490;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;12.08.2023;;;;;;;;Pilze;;-1261740163;Marasmius;rotula;Halsband-Schwindling;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1410914315;https://naturgucker.de/?gebiet=-912713277;0;0
-13620025430;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;30.07.2023;;;;;;;;InsektenSonstige;;865684441;Phylidorea;ferruginea;;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=672727478;https://naturgucker.de/?gebiet=-912713277;0;0
11029303100;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;25.07.2023;;;;;;;;InsektenSonstige;;-727383975;Bombus;lucorum;Hellgelbe Erdhummel;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=2102882210;https://naturgucker.de/?gebiet=-912713277;0;0
8662161530;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.07.2023;;;;;;;;Schmetterlinge;;-2004528748;Anacampsis;populella;Pappel-Palpenmotte;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=789102783;https://naturgucker.de/?gebiet=-912713277;0;0
-20338067170;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;22.07.2023;;;;;;;;InsektenSonstige;;-1521438364;Apiformes;indet.;Biene (alle);;;;;;Diese Beobachtung wurde vom System zu einem Bild erstellt;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=707355408;https://naturgucker.de/?gebiet=-912713277;0;0
11748445870;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.06.2023;;;;;;;;Schmetterlinge;;-1326215558;Coleophora;indet.;Miniersackträger (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-2036267646;https://naturgucker.de/?gebiet=-912713277;0;0
16345052060;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.06.2023;;;;;;;;Schmetterlinge;;428360860;Ochlodes;sylvanus;Rostfarbiger Dickkopffalter;;3;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-870682574;https://naturgucker.de/?gebiet=-912713277;0;0
9695405810;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.06.2023;;;;;;;;Kaefer;;-1944332027;Rhagonycha;fulva;Ockerbrauner Weichkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-272071495;https://naturgucker.de/?gebiet=-912713277;0;0
18416090220;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;23.06.2023;;;;;;;;TiereSonstige;;121161764;Philodromus;indet.;Philodromus-Laufspinne (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-501067969;https://naturgucker.de/?gebiet=-912713277;0;0
14638879650;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.06.2023;;;;;;;;Kaefer;;-1649833968;Dasytes;indet.;Dasytes-Wollhaarkäfer (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1829012439;https://naturgucker.de/?gebiet=-912713277;0;0
-18698948700;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.06.2023;;;;;;;;Kaefer;;-124314030;Leiopus;femoratus;Geschenkelter Splintbock;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=2089214744;https://naturgucker.de/?gebiet=-912713277;0;0
14722014680;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.06.2023;;;;;;;;Kaefer;;-692283366;Propylea;quatuordecimpunctata;Vierzehnpunkt-Marienkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1697237922;https://naturgucker.de/?gebiet=-912713277;0;0
-6529334670;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.06.2023;;;;;;;;Kaefer;;-1918573415;Variimorda;villosa;Gebänderter Stachelkäfer;;5;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=640088498;https://naturgucker.de/?gebiet=-912713277;0;0
-19595885250;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.06.2023;;;;;;;;InsektenSonstige;;-729753167;Leptophyes;punctatissima;Punktierte Zartschrecke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1006522176;https://naturgucker.de/?gebiet=-912713277;0;0
-21175479720;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.06.2023;;;;;;;;Kaefer;;-1973169061;Dorytomus;ictor;Dickrüssliger Pappel-Kätzchenrüssler;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=787476968;https://naturgucker.de/?gebiet=-912713277;0;0
11075235760;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.06.2023;;;;;;;;Kaefer;;712157167;Rutpela;maculata;Gefleckter Schmalbock;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-291143481;https://naturgucker.de/?gebiet=-912713277;0;0
8172842560;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.06.2023;;;;;;;;InsektenSonstige;;1229269943;Empis;livida;Ackerdistel-Tanzfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1944957232;https://naturgucker.de/?gebiet=-912713277;0;0
-20034118500;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.06.2023;;;;;;;;InsektenSonstige;;-650656380;Eysarcoris;venustissimus;Schillerwanze;;4;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-11266358190;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;08.06.2023;;;;;;;;InsektenSonstige;;67214327;Stratiomys;potamida;Gelbband-Waffenfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1196950591;https://naturgucker.de/?gebiet=-912713277;0;1
-11119725900;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;01.06.2023;;;;;;;;InsektenSonstige;;788480735;Bombus;pratorum;Wiesenhummel;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-918786077;https://naturgucker.de/?gebiet=-912713277;0;0
-20718387140;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;31.05.2023;;;;;;;;InsektenSonstige;;-465677672;Dioctria;linearis;Gestreifte Habichtsfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1167675847;https://naturgucker.de/?gebiet=-912713277;0;0
777780650;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;27.05.2023;;;;;;;;Schmetterlinge;;398489885;Glyphipterix;equitella;Mauerpfeffer-Rundstirnfalter;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=2121576424;https://naturgucker.de/?gebiet=-912713277;0;2
-10321771020;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;27.05.2023;;;;;;;;Kaefer;;-366256503;Athous;haemorrhoidalis;Rotbauchiger Laubschnellkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1402045657;https://naturgucker.de/?gebiet=-912713277;0;0
12136596500;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;27.05.2023;;;;;;;;Kaefer;;1180644738;Byturus;ochraceus;Großäugiger Himbeerkäfer;;5;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1067366536;https://naturgucker.de/?gebiet=-912713277;0;0
-11690308730;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;27.05.2023;;;;;;;;InsektenSonstige;;-847701645;Cercopis;vulnerata;Gemeine Blutzikade;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=200005851;https://naturgucker.de/?gebiet=-912713277;0;0
12868950020;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;27.05.2023;;;;;;;;InsektenSonstige;;-2060572039;Macrophya;albicincta;Schwarzweiße Baldrian-Blattwespe;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1107168124;https://naturgucker.de/?gebiet=-912713277;0;0
-18329564640;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;27.05.2023;;;;;;;;TiereSonstige;;-923738141;Misumena;vatia;Veränderliche Krabbenspinne;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=15903675;https://naturgucker.de/?gebiet=-912713277;0;0
-15489510450;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;19.05.2023;;;;;;;;Schmetterlinge;;1949295250;Erannis;defoliaria;Großer Frostspanner;;1;;Raupe L2;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=922911898;https://naturgucker.de/?gebiet=-912713277;0;1
-16652221690;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;19.05.2023;;;;;;;;InsektenSonstige;;-1525845408;Chelostoma;indet.;Scherenbiene (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-835212682;https://naturgucker.de/?gebiet=-912713277;0;1
20848121050;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;19.05.2023;;;;;;;;InsektenSonstige;;665405750;Legnotus;limbosus;Weißrandige Erdwanze;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-995044009;https://naturgucker.de/?gebiet=-912713277;0;0
7684373170;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;18.05.2023;;;;;;;;Kaefer;;-773788468;Saperda;scalaris;Leiterbock;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-658097627;https://naturgucker.de/?gebiet=-912713277;0;0
3647008210;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;Schmetterlinge;;-599426505;Eilema;sororcula;Dottergelbes Flechtenbärchen;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1320585164;https://naturgucker.de/?gebiet=-912713277;0;0
13503810580;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;Kaefer;;-2005658115;Anaspis;maculata;Gefleckter Scheinstachelkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-10219130760;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;Kaefer;;1909563361;Anthrenus;pimpinellae;Bibernellen-Blütenkäfer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=348028205;https://naturgucker.de/?gebiet=-912713277;0;0
-7415565050;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;Kaefer;;-1319465470;Valgus;hemipterus;Stolperkäfer;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-20029760460;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;Kaefer;;866809780;Harmonia;axyridis;Asiatischer Marienkäfer;;2;;;kopulierend;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1481924307;https://naturgucker.de/?gebiet=-912713277;0;0
-9631002110;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;InsektenSonstige;;1694478483;Empis;opaca;Silberfleck-Tanzfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-582544534;https://naturgucker.de/?gebiet=-912713277;0;0
14609188550;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;InsektenSonstige;;2044858176;Eupeodes;latifasciatus;Breitband-Feldschwebfliege;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
10672962350;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;TiereSonstige;;-1368283358;Araniella;cucurbitina;Gewöhnliche Kürbisspinne (genitaluntersucht);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=1053210380;https://naturgucker.de/?gebiet=-912713277;0;0
-12984383950;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;TiereSonstige;;1507490754;Asellus;aquaticus;Gemeine Wasserassel;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1178234302;https://naturgucker.de/?gebiet=-912713277;0;0
6717918330;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;TiereSonstige;;1443233108;Heliophanus;cupreus;Kupfriger Sonnenspringer;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1366912873;https://naturgucker.de/?gebiet=-912713277;0;0
4670494480;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;06.05.2023;;;;;;;;TiereSonstige;;2080702697;Succinea;putris;Gemeine Bernsteinschnecke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1788157999;https://naturgucker.de/?gebiet=-912713277;0;1
-1975130180;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;55500;422778512;Ardea;cinerea;Graureiher;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-11072117470;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;77100;-160865708;Buteo;buteo;Mäusebussard;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
6445385190;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;161500;412520663;Cyanistes;caeruleus;Blaumeise;;1;;;brütend;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-20677076540;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;161700;-219564940;Parus;major;Kohlmeise;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
12749933310;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;176000;1538916412;Phylloscopus;collybita;Zilpzalp;;1;;;brütend;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-107001450;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;177700;-1333968212;Sylvia;atricapilla;Mönchsgrasmücke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
11348758500;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;185200;1111034174;Certhia;brachydactyla/Certhia familiaris;Gartenbaumläufer/Waldbaumläufer (Artenpaar);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
18841697610;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;194100;1111601228;Turdus;merula;Amsel;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
16160869350;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;194100;1248909873;Turdus;philomelos;Singdrossel;;1;;;brütend;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-7666743020;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Voegel;210200;277570746;Fringilla;coelebs;Buchfink;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
-12444213810;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;Saeuger;;-1877514095;Sciurus;vulgaris;Europäisches Eichhörnchen;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;;https://naturgucker.de/?gebiet=-912713277;0;0
17518451120;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;InsektenSonstige;;-815047801;Bibio;hortulanus;Garten-Haarmücke;;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=806851705;https://naturgucker.de/?gebiet=-912713277;0;0
6842377560;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;InsektenSonstige;;843092403;Bibio;marci;Märzfliege;;2;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=2070880662;https://naturgucker.de/?gebiet=-912713277;0;0
-4427484820;Biotop Hürth Sielsdorf;DE;NRW;BM;6,85491;50,90391;29.04.2023;;;;;;;;TiereSonstige;;-133138391;Julidae;indet.;Schnurfüßer (alle);;1;;;;;0,00000;0,00000;;5007/3;nein;nein;https://naturgucker.de/?bild=-1464537100;https://naturgucker.de/?gebiet=-912713277;0;0
